,OECDE_CCI,OECDE_CCI,OECD_CCI,G-7_CCI,EA19_CCI,USA_CCI,ESP_CCI,FRA_CCI,ITA_CCI,GBR_CCI,DEU_CCI,RUS_CCI
2019-01-01,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-02,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-03,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-04,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-05,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-06,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-07,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-08,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-09,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-10,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-11,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-12,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-13,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-14,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-15,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-16,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-17,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-18,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-19,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-20,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-21,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-22,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-23,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-24,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-25,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-26,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-27,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-28,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-29,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-30,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-01-31,100.3195,100.3195,100.6711,100.6188,100.9842,,101.9147,98.35833,101.2847,99.61681,101.5574,
2019-02-01,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-02,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-03,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-04,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-05,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-06,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-07,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-08,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-09,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-10,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-11,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-12,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-13,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-14,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-15,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-16,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-17,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-18,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-19,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-20,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-21,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-22,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-23,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-24,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-25,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-26,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-27,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-02-28,100.3561,100.3561,100.7428,100.6438,101.0292,,102.2387,98.80537,101.035,99.47366,101.5465,
2019-03-01,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-02,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-03,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-04,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-05,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-06,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-07,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-08,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-09,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-10,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-11,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-12,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-13,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-14,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-15,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-16,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-17,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-18,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-19,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-20,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-21,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-22,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-23,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-24,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-25,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-26,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-27,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-28,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-29,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-30,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-03-31,100.4111,100.4111,100.8293,100.7563,101.0832,,102.5569,99.1488,100.8131,99.46258,101.516,
2019-04-01,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-02,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-03,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-04,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-05,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-06,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-07,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-08,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-09,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-10,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-11,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-12,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-13,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-14,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-15,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-16,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-17,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-18,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-19,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-20,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-21,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-22,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-23,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-24,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-25,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-26,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-27,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-28,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-29,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-04-30,100.4311,100.4311,100.8455,100.8398,101.0934,,102.5812,99.37463,100.7325,99.63466,101.4159,
2019-05-01,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-02,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-03,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-04,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-05,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-06,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-07,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-08,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-09,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-10,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-11,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-12,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-13,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-14,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-15,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-16,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-17,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-18,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-19,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-20,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-21,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-22,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-23,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-24,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-25,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-26,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-27,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-28,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-29,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-30,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-05-31,100.4395,100.4395,100.8178,100.8916,101.1197,,102.7253,99.62299,100.7656,99.89175,101.2534,
2019-06-01,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-02,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-03,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-04,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-05,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-06,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-07,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-08,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-09,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-10,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-11,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-12,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-13,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-14,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-15,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-16,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-17,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-18,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-19,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-20,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-21,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-22,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-23,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-24,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-25,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-26,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-27,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-28,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-29,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-06-30,100.4416,100.4416,100.724,100.8194,101.1062,,102.7665,99.87557,100.7452,99.98235,101.0703,
2019-07-01,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-02,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-03,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-04,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-05,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-06,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-07,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-08,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-09,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-10,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-11,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-12,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-13,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-14,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-15,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-16,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-17,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-18,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-19,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-20,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-21,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-22,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-23,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-24,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-25,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-26,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-27,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-28,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-29,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-30,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-07-31,100.4285,100.4285,100.5907,100.6727,101.1048,,102.4705,100.169,100.7298,100.0284,100.9621,
2019-08-01,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-02,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-03,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-04,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-05,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-06,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-07,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-08,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-09,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-10,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-11,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-12,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-13,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-14,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-15,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-16,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-17,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-18,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-19,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-20,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-21,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-22,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-23,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-24,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-25,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
2019-08-26,100.3546,100.3546,100.4287,100.458,101.0698,,102.064,100.4001,100.5455,99.8186,100.9128,
