times,iso3,futEUA,futBRENT,futWIT,eqGAS,futWHEAT,gasflowRUStoDE,genBIO,genNUC,genSUN,genWINDONSHORE,genWINDOFFSHORE,genGAS,genCOALGAS,genHYDROSTORAGE,genOIL,MAXELECTRICITYPRICES,MINELECTRICITYPRICES,EPU,OECDplus6_WIP,CCI
2020-05-26,DE,21.52,32.95372,36.02405,16.23,4.9426,193.0,452452.0,633191.0,910087.0,154980.0,4700.0,861120.0,0.0,183735.0,41985.0,50.15,19.75,397.7160034179688,117.14542313010888,98.835
2020-05-26,FR,21.52,32.95372,36.02405,16.23,4.9426,193.0,7587.0,829184.0,63479.0,84738.0,,53939.0,,20982.0,3373.0,23.59,9.3,305.8370056152344,117.14542313010888,97.88514
2020-05-26,IT,21.52,32.95372,36.02405,16.23,4.9426,193.0,4329.0,,32050.0,174.0,,114442.0,247.0,5172.0,26.0,32.46,19.61,174.2810821533203,117.14542313010888,98.83174
2020-05-26,ES,21.52,32.95372,36.02405,16.23,4.9426,193.0,12578.0,97255.0,85253.0,203885.0,0.0,120814.0,0.0,,6757.0,27.4,17.0,175.46278381347656,117.14542313010888,95.34495
2020-05-26,UK,21.52,32.95372,36.02405,16.23,4.9426,193.0,,,,,,,,,,,,291.2494506835937,117.14542313010888,96.66434
2020-05-27,DE,21.25,31.65376,35.50797,16.315,4.96583,192.4,450773.0,620720.0,1023882.0,460737.0,150249.0,782220.0,0.0,136141.0,41856.0,31.94,16.31,397.7160034179688,117.14542313010888,98.835
2020-05-27,FR,21.25,31.65376,35.50797,16.315,4.96583,192.4,7537.0,822409.0,62558.0,79309.0,,61874.0,,23276.0,3313.0,26.85,10.21,305.8370056152344,117.14542313010888,97.88514
2020-05-27,IT,21.25,31.65376,35.50797,16.315,4.96583,192.4,4495.0,,32922.0,80.0,,107231.0,248.0,3893.0,15.0,30.65,16.31,174.2810821533203,117.14542313010888,98.83174
2020-05-27,ES,21.25,31.65376,35.50797,16.315,4.96583,192.4,12571.0,97148.0,92162.0,166786.0,0.0,135943.0,0.0,,6471.0,29.01,19.4,175.46278381347656,117.14542313010888,95.34495
2020-05-27,UK,21.25,31.65376,35.50797,16.315,4.96583,192.4,,,,,,,,,,,,291.2494506835937,117.14542313010888,96.66434
2020-05-28,DE,21.18,31.84443,35.66143,16.57,5.00361,193.7,451766.0,622153.0,969180.0,904173.0,96370.0,735165.0,0.0,123078.0,41856.0,27.16,15.48,397.7160034179688,117.14542313010888,98.835
2020-05-28,FR,21.18,31.84443,35.66143,16.57,5.00361,193.7,7513.0,809940.0,63166.0,94458.0,,44265.0,,23952.0,3314.0,24.99,10.27,305.8370056152344,117.14542313010888,97.88514
2020-05-28,IT,21.18,31.84443,35.66143,16.57,5.00361,193.7,4741.0,,27284.0,124.0,,116397.0,242.0,8621.0,9.0,39.1,15.92,174.2810821533203,117.14542313010888,98.83174
2020-05-28,ES,21.18,31.84443,35.66143,16.57,5.00361,193.7,12324.0,97160.0,93156.0,109332.0,0.0,157642.0,0.0,,7195.0,35.0,28.52,175.46278381347656,117.14542313010888,95.34495
2020-05-28,UK,21.18,31.84443,35.66143,16.57,5.00361,193.7,,,,,,,,,,,,291.2494506835937,117.14542313010888,96.66434
2020-05-29,DE,21.32,31.83456,36.42098,16.745,5.01442,192.2,453002.0,603594.0,981881.0,531165.0,62063.0,709949.0,0.0,134406.0,41856.0,37.2,15.55,397.7160034179688,117.14542313010888,98.835
2020-05-29,FR,21.32,31.83456,36.42098,16.745,5.01442,192.2,7492.0,822904.0,61209.0,102519.0,,47406.0,,16310.0,3239.0,25.0,8.62,305.8370056152344,117.14542313010888,97.88514
2020-05-29,IT,21.32,31.83456,36.42098,16.745,5.01442,192.2,4612.0,,24081.0,394.0,,106589.0,251.0,7157.0,69.0,36.31,15.55,174.2810821533203,117.14542313010888,98.83174
2020-05-29,ES,21.32,31.83456,36.42098,16.745,5.01442,192.2,8225.0,97198.0,95282.0,77213.0,0.0,167207.0,0.0,,7254.0,35.0,28.41,175.46278381347656,117.14542313010888,95.34495
2020-05-29,UK,21.32,31.83456,36.42098,16.745,5.01442,192.2,,,,,,,,,,,,291.2494506835937,117.14542313010888,96.66434
2020-05-30,DE,,,,,,192.0,451266.0,607107.0,888464.0,917537.0,84353.0,282877.0,0.0,124885.0,41856.0,18.28,2.17,397.7160034179688,117.14542313010888,98.835
2020-05-30,FR,,,,,,192.0,7514.0,733887.0,60926.0,80442.0,,21700.0,,9698.0,3138.0,17.91,2.17,305.8370056152344,117.14542313010888,97.88514
2020-05-30,IT,,,,,,192.0,4385.0,,26856.0,127.0,,120593.0,282.0,5302.0,68.0,40.85,15.0,174.2810821533203,117.14542313010888,98.83174
2020-05-30,ES,,,,,,192.0,6591.0,97180.0,89057.0,95793.0,0.0,137910.0,0.0,,5755.0,33.44,20.9,175.46278381347656,117.14542313010888,95.34495
2020-05-30,UK,,,,,,192.0,,,,,,,,,,,,291.2494506835937,117.14542313010888,96.66434
2020-05-31,DE,,,,,,188.4,448346.0,644139.0,949832.0,1022431.0,249261.0,229365.0,0.0,89052.0,41856.0,13.38,-45.05,397.7160034179688,117.14542313010888,98.835
2020-05-31,FR,,,,,,188.4,7587.0,646259.0,60267.0,102012.0,,19357.0,,2335.0,3200.0,15.2,-40.79,305.8370056152344,117.14542313010888,97.88514
2020-05-31,IT,,,,,,188.4,4004.0,,26606.0,36.0,,93486.0,281.0,1307.0,60.0,38.58,10.0,174.2810821533203,117.14542313010888,98.83174
2020-05-31,ES,,,,,,188.4,6389.0,93978.0,54190.0,88052.0,0.0,148839.0,0.0,,5030.0,36.19,23.5,175.46278381347656,117.14542313010888,95.34495
2020-05-31,UK,,,,,,188.4,,,,,,,,,,,,291.2494506835937,117.14542313010888,96.66434
2020-06-01,DE,20.89,34.42947,36.24438,16.659,5.0,192.6,445730.0,722641.0,1161718.0,772351.0,200119.0,279273.0,0.0,70383.0,41856.0,23.37,-48.17,278.8721923828125,123.00653670494528,99.12143
2020-06-01,FR,20.89,34.42947,36.24438,16.659,5.0,192.6,7729.0,748550.0,50933.0,68921.0,,28330.0,,8751.0,3189.0,23.37,-9.96,321.6908569335937,123.00653670494528,98.31065
2020-06-01,IT,20.89,34.42947,36.24438,16.659,5.0,192.6,3954.0,,33395.0,93.0,,106221.0,277.0,1038.0,48.0,28.0,14.15,156.47174072265625,123.00653670494528,99.39349
2020-06-01,ES,20.89,34.42947,36.24438,16.659,5.0,192.6,6848.0,95104.0,67691.0,46137.0,0.0,191054.0,0.0,,6609.0,36.67,32.9,156.5280303955078,123.00653670494528,95.17406
2020-06-01,UK,20.89,34.42947,36.24438,16.659,5.0,192.6,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-02,DE,21.99,35.41256,36.45069,16.945,4.94899,190.4,442152.0,749536.0,1106831.0,340673.0,56960.0,712154.0,0.0,169116.0,41933.0,60.75,14.65,278.8721923828125,123.00653670494528,99.12143
2020-06-02,FR,21.99,35.41256,36.45069,16.945,4.94899,190.4,7633.0,831514.0,57489.0,31753.0,,78560.0,,27763.0,3231.0,26.94,12.88,321.6908569335937,123.00653670494528,98.31065
2020-06-02,IT,21.99,35.41256,36.45069,16.945,4.94899,190.4,3920.0,,29880.0,155.0,,117004.0,276.0,2389.0,60.0,28.0,15.0,156.47174072265625,123.00653670494528,99.39349
2020-06-02,ES,21.99,35.41256,36.45069,16.945,4.94899,190.4,8167.0,98297.0,67629.0,39564.0,0.0,200831.0,0.0,,7304.0,37.01,32.67,156.5280303955078,123.00653670494528,95.17406
2020-06-02,UK,21.99,35.41256,36.45069,16.945,4.94899,190.4,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-03,DE,22.0,35.40981,36.68239,17.53,4.94572,190.7,444313.0,749237.0,934209.0,380074.0,329901.0,794647.0,0.0,161273.0,42116.0,51.41,20.24,278.8721923828125,123.00653670494528,99.12143
2020-06-03,FR,22.0,35.40981,36.68239,17.53,4.94572,190.7,7530.0,827648.0,44687.0,44115.0,,97242.0,,26530.0,3216.0,33.62,14.06,321.6908569335937,123.00653670494528,98.31065
2020-06-03,IT,22.0,35.40981,36.68239,17.53,4.94572,190.7,3974.0,,30866.0,642.0,,142184.0,245.0,2597.0,53.0,33.62,20.19,156.47174072265625,123.00653670494528,99.39349
2020-06-03,ES,22.0,35.40981,36.68239,17.53,4.94572,190.7,9912.0,103622.0,79634.0,91550.0,0.0,200393.0,0.0,,7060.0,36.15,21.8,156.5280303955078,123.00653670494528,95.17406
2020-06-03,UK,22.0,35.40981,36.68239,17.53,4.94572,190.7,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-04,DE,22.13,35.29879,36.64931,17.095,4.98941,191.0,446754.0,754809.0,409702.0,615346.0,362166.0,795473.0,0.0,117518.0,47340.0,43.97,16.8,278.8721923828125,123.00653670494528,99.12143
2020-06-04,FR,22.13,35.29879,36.64931,17.095,4.98941,191.0,7977.0,842468.0,31443.0,70215.0,,89223.0,,14207.0,4791.0,33.04,14.9,321.6908569335937,123.00653670494528,98.31065
2020-06-04,IT,22.13,35.29879,36.64931,17.095,4.98941,191.0,4121.0,,6783.0,768.0,,125997.0,245.0,3757.0,56.0,33.25,16.8,156.47174072265625,123.00653670494528,99.39349
2020-06-04,ES,22.13,35.29879,36.64931,17.095,4.98941,191.0,10883.0,114682.0,46702.0,207707.0,0.0,143297.0,0.0,,6583.0,33.04,16.0,156.5280303955078,123.00653670494528,95.17406
2020-06-04,UK,22.13,35.29879,36.64931,17.095,4.98941,191.0,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-05,DE,23.16,37.46347,37.52546,17.395,4.98627,192.6,450139.0,747851.0,568394.0,1581470.0,264450.0,618818.0,0.0,111954.0,41856.0,37.07,1.46,278.8721923828125,123.00653670494528,99.12143
2020-06-05,FR,23.16,37.46347,37.52546,17.395,4.98627,192.6,8131.0,798345.0,34100.0,172647.0,,20594.0,,4736.0,3204.0,29.4,3.73,321.6908569335937,123.00653670494528,98.31065
2020-06-05,IT,23.16,37.46347,37.52546,17.395,4.98627,192.6,4044.0,,29797.0,318.0,,108004.0,231.0,1105.0,71.0,29.4,15.61,156.47174072265625,123.00653670494528,99.39349
2020-06-05,ES,23.16,37.46347,37.52546,17.395,4.98627,192.6,10995.0,120499.0,88200.0,101372.0,0.0,167149.0,0.0,,6949.0,35.66,21.7,156.5280303955078,123.00653670494528,95.17406
2020-06-05,UK,23.16,37.46347,37.52546,17.395,4.98627,192.6,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-06,DE,,,,,,191.8,437207.0,714191.0,654767.0,1485955.0,483961.0,262190.0,0.0,93393.0,41883.0,23.91,-4.9,278.8721923828125,123.00653670494528,99.12143
2020-06-06,FR,,,,,,191.8,8035.0,637340.0,42192.0,134980.0,,13211.0,,11113.0,3263.0,23.91,-3.46,321.6908569335937,123.00653670494528,98.31065
2020-06-06,IT,,,,,,191.8,4336.0,,30903.0,494.0,,80577.0,283.0,747.0,74.0,23.91,12.5,156.47174072265625,123.00653670494528,99.39349
2020-06-06,ES,,,,,,191.8,11049.0,121234.0,87518.0,97198.0,0.0,155449.0,0.0,,5409.0,33.69,19.9,156.5280303955078,123.00653670494528,95.17406
2020-06-06,UK,,,,,,191.8,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-07,DE,,,,,,189.5,422297.0,747717.0,528700.0,820072.0,145201.0,360929.0,0.0,52892.0,41856.0,32.33,10.64,278.8721923828125,123.00653670494528,99.12143
2020-06-07,FR,,,,,,189.5,8073.0,680923.0,42823.0,43260.0,,36083.0,,9327.0,3390.0,32.09,10.64,321.6908569335937,123.00653670494528,98.31065
2020-06-07,IT,,,,,,189.5,4579.0,,20807.0,699.0,,101536.0,279.0,2963.0,91.0,32.09,10.64,156.47174072265625,123.00653670494528,99.39349
2020-06-07,ES,,,,,,189.5,11416.0,121252.0,66322.0,195002.0,0.0,123730.0,0.0,,4908.0,32.09,10.64,156.5280303955078,123.00653670494528,95.17406
2020-06-07,UK,,,,,,189.5,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-08,DE,22.64,36.13497,36.53352,17.75,4.98406,195.6,420331.0,756577.0,726556.0,168567.0,63674.0,846690.0,0.0,116347.0,41856.0,41.92,21.25,278.8721923828125,123.00653670494528,99.12143
2020-06-08,FR,22.64,36.13497,36.53352,17.75,4.98406,195.6,7911.0,744830.0,46973.0,63037.0,,98433.0,,17537.0,3264.0,37.55,20.02,321.6908569335937,123.00653670494528,98.31065
2020-06-08,IT,22.64,36.13497,36.53352,17.75,4.98406,195.6,4700.0,,13642.0,189.0,,158467.0,256.0,1327.0,69.0,37.55,21.08,156.47174072265625,123.00653670494528,99.39349
2020-06-08,ES,22.64,36.13497,36.53352,17.75,4.98406,195.6,11471.0,121356.0,78235.0,170978.0,0.0,155575.0,0.0,,6618.0,32.09,20.02,156.5280303955078,123.00653670494528,95.17406
2020-06-08,UK,22.64,36.13497,36.53352,17.75,4.98406,195.6,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-09,DE,22.41,36.30433,36.97435,17.415,4.91493,198.3,418160.0,756269.0,517377.0,361124.0,6318.0,952617.0,0.0,115652.0,41856.0,52.31,23.48,278.8721923828125,123.00653670494528,99.12143
2020-06-09,FR,22.41,36.30433,36.97435,17.415,4.91493,198.3,7656.0,758970.0,41381.0,61945.0,,103942.0,,21254.0,3268.0,40.0,22.74,321.6908569335937,123.00653670494528,98.31065
2020-06-09,IT,22.41,36.30433,36.97435,17.415,4.91493,198.3,4874.0,,23247.0,140.0,,186197.0,237.0,5825.0,13.0,40.0,23.48,156.47174072265625,123.00653670494528,99.39349
2020-06-09,ES,22.41,36.30433,36.97435,17.415,4.91493,198.3,11102.0,121395.0,86131.0,129112.0,0.0,164722.0,0.0,,7033.0,32.93,22.74,156.5280303955078,123.00653670494528,95.17406
2020-06-09,UK,22.41,36.30433,36.97435,17.415,4.91493,198.3,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-10,DE,22.84,36.76328,37.15972,17.185,4.88723,195.6,418071.0,752808.0,461679.0,457142.0,98147.0,946677.0,0.0,120145.0,41856.0,42.15,21.49,278.8721923828125,123.00653670494528,99.12143
2020-06-10,FR,22.84,36.76328,37.15972,17.185,4.88723,195.6,7638.0,764946.0,40252.0,32755.0,,105763.0,,20857.0,4587.0,35.0,21.36,321.6908569335937,123.00653670494528,98.31065
2020-06-10,IT,22.84,36.76328,37.15972,17.185,4.88723,195.6,4855.0,,22229.0,140.0,,199952.0,232.0,5655.0,8.0,34.91,21.36,156.47174072265625,123.00653670494528,99.39349
2020-06-10,ES,22.84,36.76328,37.15972,17.185,4.88723,195.6,11954.0,121159.0,84392.0,79667.0,0.0,168945.0,0.0,,7087.0,34.89,24.02,156.5280303955078,123.00653670494528,95.17406
2020-06-10,UK,22.84,36.76328,37.15972,17.185,4.88723,195.6,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-11,DE,22.21,33.92889,35.3899,16.41,4.8561,194.9,415520.0,745074.0,507739.0,470902.0,460875.0,743711.0,0.0,67216.0,41856.0,30.65,17.96,278.8721923828125,123.00653670494528,99.12143
2020-06-11,FR,22.21,33.92889,35.3899,16.41,4.8561,194.9,7719.0,739623.0,32124.0,66231.0,,102776.0,,9770.0,3250.0,30.65,17.96,321.6908569335937,123.00653670494528,98.31065
2020-06-11,IT,22.21,33.92889,35.3899,16.41,4.8561,194.9,4839.0,,21123.0,138.0,,160518.0,244.0,3093.0,22.0,31.4,17.96,156.47174072265625,123.00653670494528,99.39349
2020-06-11,ES,22.21,33.92889,35.3899,16.41,4.8561,194.9,11406.0,115881.0,75305.0,226125.0,0.0,126413.0,0.0,,6797.0,30.0,17.96,156.5280303955078,123.00653670494528,95.17406
2020-06-11,UK,22.21,33.92889,35.3899,16.41,4.8561,194.9,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-12,DE,21.93,34.46956,35.75116,16.47,4.91723,194.4,414013.0,702112.0,999148.0,743796.0,417758.0,584956.0,0.0,75131.0,41856.0,27.51,15.2,278.8721923828125,123.00653670494528,99.12143
2020-06-12,FR,21.93,34.46956,35.75116,16.47,4.91723,194.4,8445.0,723548.0,37269.0,93004.0,,97063.0,,11272.0,3255.0,27.51,16.0,321.6908569335937,123.00653670494528,98.31065
2020-06-12,IT,21.93,34.46956,35.75116,16.47,4.91723,194.4,4732.0,,30081.0,188.0,,123130.0,246.0,9102.0,24.0,27.51,16.0,156.47174072265625,123.00653670494528,99.39349
2020-06-12,ES,21.93,34.46956,35.75116,16.47,4.91723,194.4,11821.0,115494.0,62699.0,247600.0,0.0,104863.0,0.0,,6688.0,26.01,16.0,156.5280303955078,123.00653670494528,95.17406
2020-06-12,UK,21.93,34.46956,35.75116,16.47,4.91723,194.4,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-13,DE,,,,,,195.7,413276.0,602725.0,888788.0,765755.0,386209.0,440521.0,0.0,73501.0,41856.0,25.96,15.84,278.8721923828125,123.00653670494528,99.12143
2020-06-13,FR,,,,,,195.7,8414.0,667971.0,38166.0,72077.0,,61188.0,,5996.0,3863.0,25.96,15.84,321.6908569335937,123.00653670494528,98.31065
2020-06-13,IT,,,,,,195.7,4502.0,,28393.0,338.0,,110834.0,269.0,5847.0,31.0,25.96,15.84,156.47174072265625,123.00653670494528,99.39349
2020-06-13,ES,,,,,,195.7,12435.0,115898.0,83247.0,158414.0,0.0,128230.0,0.0,,5600.0,33.79,15.84,156.5280303955078,123.00653670494528,95.17406
2020-06-13,UK,,,,,,195.7,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-14,DE,,,,,,194.4,416562.0,615799.0,352713.0,797811.0,283595.0,474526.0,0.0,71622.0,41990.0,27.91,13.82,278.8721923828125,123.00653670494528,99.12143
2020-06-14,FR,,,,,,194.4,8316.0,665195.0,49949.0,56521.0,,41918.0,,11487.0,3259.0,27.91,14.49,321.6908569335937,123.00653670494528,98.31065
2020-06-14,IT,,,,,,194.4,4669.0,,27510.0,97.0,,99992.0,219.0,1427.0,96.0,27.0,14.49,156.47174072265625,123.00653670494528,99.39349
2020-06-14,ES,,,,,,194.4,11652.0,115949.0,91185.0,80456.0,0.0,143109.0,0.0,,5025.0,33.0,14.8,156.5280303955078,123.00653670494528,95.17406
2020-06-14,UK,,,,,,194.4,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-15,DE,22.1,35.19716,36.46433,16.565,4.89366,194.2,402023.0,624418.0,550310.0,393717.0,112030.0,845356.0,0.0,111645.0,41884.0,43.52,17.4,278.8721923828125,123.00653670494528,99.12143
2020-06-15,FR,22.1,35.19716,36.46433,16.565,4.89366,194.2,8177.0,707274.0,47229.0,50298.0,,97206.0,,24459.0,3264.0,43.52,17.4,321.6908569335937,123.00653670494528,98.31065
2020-06-15,IT,22.1,35.19716,36.46433,16.565,4.89366,194.2,4584.0,,19119.0,44.0,,162082.0,229.0,4548.0,96.0,43.52,18.4,156.47174072265625,123.00653670494528,99.39349
2020-06-15,ES,22.1,35.19716,36.46433,16.565,4.89366,194.2,11139.0,115608.0,94073.0,83501.0,0.0,194523.0,0.0,,6254.0,36.39,23.07,156.5280303955078,123.00653670494528,95.17406
2020-06-15,UK,22.1,35.19716,36.46433,16.565,4.89366,194.2,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-16,DE,22.72,36.35073,37.06958,17.125,4.86777,192.7,392529.0,625842.0,654731.0,87284.0,15829.0,902515.0,0.0,111730.0,41856.0,45.9,24.34,278.8721923828125,123.00653670494528,99.12143
2020-06-16,FR,22.72,36.35073,37.06958,17.125,4.86777,192.7,7832.0,679140.0,40664.0,33793.0,,104751.0,,25117.0,3267.0,40.66,24.34,321.6908569335937,123.00653670494528,98.31065
2020-06-16,IT,22.72,36.35073,37.06958,17.125,4.86777,192.7,4251.0,,25124.0,63.0,,196140.0,241.0,4570.0,96.0,40.66,24.34,156.47174072265625,123.00653670494528,99.39349
2020-06-16,ES,22.72,36.35073,37.06958,17.125,4.86777,192.7,11749.0,116872.0,77897.0,115472.0,0.0,209906.0,0.0,,6617.0,36.21,23.4,156.5280303955078,123.00653670494528,95.17406
2020-06-16,UK,22.72,36.35073,37.06958,17.125,4.86777,192.7,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-17,DE,22.69,36.24789,36.55062,17.01,4.85487,193.3,405852.0,622587.0,755340.0,311952.0,99266.0,961239.0,0.0,71880.0,41968.0,56.52,25.26,278.8721923828125,123.00653670494528,99.12143
2020-06-17,FR,22.69,36.24789,36.55062,17.01,4.85487,193.3,7754.0,710089.0,42984.0,33134.0,,100439.0,,24842.0,3308.0,44.71,25.26,321.6908569335937,123.00653670494528,98.31065
2020-06-17,IT,22.69,36.24789,36.55062,17.01,4.85487,193.3,4089.0,,21914.0,307.0,,199682.0,256.0,5534.0,96.0,40.21,25.26,156.47174072265625,123.00653670494528,99.39349
2020-06-17,ES,22.69,36.24789,36.55062,17.01,4.85487,193.3,11656.0,121433.0,89594.0,61144.0,0.0,215666.0,0.0,,6524.0,37.46,29.73,156.5280303955078,123.00653670494528,95.17406
2020-06-17,UK,22.69,36.24789,36.55062,17.01,4.85487,193.3,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-18,DE,24.4,37.08237,36.88583,16.955,4.83518,197.8,428501.0,620540.0,687751.0,429028.0,103814.0,958964.0,0.0,80784.0,41856.0,36.99,22.82,278.8721923828125,123.00653670494528,99.12143
2020-06-18,FR,24.4,37.08237,36.88583,16.955,4.83518,197.8,8243.0,724434.0,43520.0,43399.0,,100410.0,,23604.0,3313.0,36.99,22.82,321.6908569335937,123.00653670494528,98.31065
2020-06-18,IT,24.4,37.08237,36.88583,16.955,4.83518,197.8,4098.0,,31665.0,696.0,,188899.0,231.0,13295.0,96.0,36.99,22.82,156.47174072265625,123.00653670494528,99.39349
2020-06-18,ES,24.4,37.08237,36.88583,16.955,4.83518,197.8,12012.0,121310.0,90747.0,49759.0,0.0,202876.0,0.0,,6731.0,36.99,30.72,156.5280303955078,123.00653670494528,95.17406
2020-06-18,UK,24.4,37.08237,36.88583,16.955,4.83518,197.8,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-19,DE,24.09,37.6932,37.07674,16.925,4.80881,193.9,426138.0,539375.0,613083.0,540810.0,37224.0,910616.0,0.0,92627.0,41856.0,37.8,22.2,278.8721923828125,123.00653670494528,99.12143
2020-06-19,FR,24.09,37.6932,37.07674,16.925,4.80881,193.9,8196.0,728733.0,50318.0,40213.0,,101642.0,,17051.0,3333.0,37.8,22.2,321.6908569335937,123.00653670494528,98.31065
2020-06-19,IT,24.09,37.6932,37.07674,16.925,4.80881,193.9,3970.0,,29627.0,333.0,,172195.0,237.0,9225.0,96.0,37.8,22.2,156.47174072265625,123.00653670494528,99.39349
2020-06-19,ES,24.09,37.6932,37.07674,16.925,4.80881,193.9,11956.0,121330.0,95187.0,55634.0,0.0,199742.0,0.0,,6686.0,37.8,27.99,156.5280303955078,123.00653670494528,95.17406
2020-06-19,UK,24.09,37.6932,37.07674,16.925,4.80881,193.9,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-20,DE,,,,,,198.0,424986.0,500227.0,681339.0,913324.0,68359.0,559814.0,0.0,82974.0,41856.0,34.94,15.27,278.8721923828125,123.00653670494528,99.12143
2020-06-20,FR,,,,,,198.0,8180.0,699471.0,55296.0,29416.0,,87634.0,,6538.0,3320.0,34.94,15.27,321.6908569335937,123.00653670494528,98.31065
2020-06-20,IT,,,,,,198.0,4148.0,,33757.0,54.0,,90710.0,264.0,10254.0,96.0,34.94,14.9,156.47174072265625,123.00653670494528,99.39349
2020-06-20,ES,,,,,,198.0,11463.0,127127.0,100556.0,57325.0,0.0,180104.0,0.0,,5781.0,36.57,24.8,156.5280303955078,123.00653670494528,95.17406
2020-06-20,UK,,,,,,198.0,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-21,DE,,,,,,197.0,424757.0,490552.0,905414.0,348611.0,109914.0,430881.0,0.0,42554.0,41856.0,32.93,8.26,278.8721923828125,123.00653670494528,99.12143
2020-06-21,FR,,,,,,197.0,7836.0,654774.0,52023.0,76543.0,,41141.0,,3334.0,3671.0,32.93,8.26,321.6908569335937,123.00653670494528,98.31065
2020-06-21,IT,,,,,,197.0,3980.0,,31098.0,117.0,,94732.0,284.0,6376.0,96.0,32.93,8.0,156.47174072265625,123.00653670494528,99.39349
2020-06-21,ES,,,,,,197.0,10834.0,137913.0,102140.0,96758.0,0.0,151892.0,0.0,,4992.0,32.93,21.4,156.5280303955078,123.00653670494528,95.17406
2020-06-21,UK,,,,,,197.0,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-22,DE,24.46,38.25593,37.41231,16.61,4.80419,196.4,423838.0,508076.0,904390.0,543011.0,49661.0,769087.0,0.0,111368.0,42092.0,38.58,20.61,278.8721923828125,123.00653670494528,99.12143
2020-06-22,FR,24.46,38.25593,37.41231,16.61,4.80419,196.4,8187.0,698498.0,60527.0,37143.0,,97638.0,,23112.0,5112.0,38.58,20.61,321.6908569335937,123.00653670494528,98.31065
2020-06-22,IT,24.46,38.25593,37.41231,16.61,4.80419,196.4,3964.0,,32276.0,71.0,,168587.0,276.0,11594.0,96.0,38.58,21.71,156.47174072265625,123.00653670494528,99.39349
2020-06-22,ES,24.46,38.25593,37.41231,16.61,4.80419,196.4,9987.0,125402.0,101458.0,128802.0,0.0,188167.0,0.0,,6499.0,37.63,21.5,156.5280303955078,123.00653670494528,95.17406
2020-06-22,UK,24.46,38.25593,37.41231,16.61,4.80419,196.4,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-23,DE,25.34,37.69564,36.99708,16.95,4.79264,174.8,425524.0,508039.0,1118041.0,309061.0,34306.0,844824.0,0.0,102036.0,41856.0,48.65,24.4,278.8721923828125,123.00653670494528,99.12143
2020-06-23,FR,25.34,37.69564,36.99708,16.95,4.79264,174.8,8148.0,661649.0,63680.0,58590.0,,102413.0,,16242.0,4037.0,42.17,24.4,321.6908569335937,123.00653670494528,98.31065
2020-06-23,IT,25.34,37.69564,36.99708,16.95,4.79264,174.8,3978.0,,31743.0,36.0,,206570.0,246.0,13996.0,96.0,42.17,24.4,156.47174072265625,123.00653670494528,99.39349
2020-06-23,ES,25.34,37.69564,36.99708,16.95,4.79264,174.8,9164.0,120312.0,93555.0,98904.0,0.0,205446.0,0.0,,6991.0,39.5,29.0,156.5280303955078,123.00653670494528,95.17406
2020-06-23,UK,25.34,37.69564,36.99708,16.95,4.79264,174.8,,,,,,,,,,,,294.3222961425781,123.00653670494528,96.81612
2020-06-24,DE,25.33,35.74215,35.93722,16.33,4.77035,178.5,427923.0,504566.0,1077999.0,515192.0,85175.0,890575.0,0.0,92742.0,41856.0,47.11,26.76,278.8721923828125,123.00653670494528,99.12143
2020-06-24,FR,25.33,35.74215,35.93722,16.33,4.77035,178.5,8131.0,648514.0,62571.0,77751.0,,101795.0,,22647.0,4430.0,46.69,26.76,321.6908569335937,123.00653670494528,98.31065
2020-06-24,IT,25.33,35.74215,35.93722,16.33,4.77035,178.5,4505.0,,32336.0,95.0,,224024.0,232.0,13725.0,96.0,46.69,26.76,156.47174072265625,123.00653670494528,99.39349
2020-06-24,ES,25.33,35.74215,35.93722,16.33,4.77035,178.5,9318.0,120287.0,73522.0,88618.0,0.0,211941.0,0.0,,6752.0,41.02,32.72,156.5280303955078,123.00653670494528,95.17406
