,DE_LU_Eprice,FR_Eprice,IT_NORD_Eprice,ES_Eprice
2020-04-17 21:00:00+00:00,20.76,20.76,26.0,20.76
2020-04-17 22:00:00+00:00,22.1,22.1,35.74,22.1
2020-04-17 23:00:00+00:00,20.13,18.15,29.11,18.15
2020-04-18 00:00:00+00:00,18.78,15.86,27.19,18.0
2020-04-18 01:00:00+00:00,18.1,16.24,28.63,18.0
2020-04-18 02:00:00+00:00,18.55,10.06,32.9,18.0
2020-04-18 03:00:00+00:00,19.07,9.89,37.57,18.0
2020-04-18 04:00:00+00:00,21.62,14.21,37.57,21.81
2020-04-18 05:00:00+00:00,23.82,14.63,35.85,17.5
2020-04-18 06:00:00+00:00,23.87,16.29,34.0,18.0
2020-04-18 07:00:00+00:00,24.33,14.2,28.0,22.0
2020-04-18 08:00:00+00:00,17.3,15.23,26.29,20.0
2020-04-18 09:00:00+00:00,16.63,16.63,24.99,21.81
2020-04-18 10:00:00+00:00,16.8,16.8,19.34,21.49
2020-04-18 11:00:00+00:00,12.84,12.84,14.12,23.46
2020-04-18 12:00:00+00:00,12.32,12.32,12.32,23.46
2020-04-18 13:00:00+00:00,12.77,12.77,16.22,23.96
2020-04-18 14:00:00+00:00,15.05,13.74,21.07,20.52
2020-04-18 15:00:00+00:00,24.13,10.35,26.55,18.5
2020-04-18 16:00:00+00:00,25.99,12.98,31.35,23.0
2020-04-18 17:00:00+00:00,29.42,14.59,38.0,24.21
2020-04-18 18:00:00+00:00,28.66,14.86,38.47,24.21
2020-04-18 19:00:00+00:00,23.81,19.31,35.74,26.01
2020-04-18 20:00:00+00:00,21.16,21.16,29.33,24.58
2020-04-18 21:00:00+00:00,18.38,18.8,26.0,24.03
2020-04-18 22:00:00+00:00,16.51,16.51,30.0,16.51
2020-04-18 23:00:00+00:00,13.71,15.0,26.01,15.0
2020-04-19 00:00:00+00:00,12.12,13.45,25.0,14.51
2020-04-19 01:00:00+00:00,9.3,9.3,22.41,14.27
2020-04-19 02:00:00+00:00,10.98,10.98,21.04,14.71
2020-04-19 03:00:00+00:00,11.31,11.31,26.81,14.67
2020-04-19 04:00:00+00:00,11.66,11.66,26.2,14.71
2020-04-19 05:00:00+00:00,11.15,11.16,24.58,14.23
2020-04-19 06:00:00+00:00,14.01,14.01,26.03,14.01
2020-04-19 07:00:00+00:00,12.47,12.47,25.0,14.23
2020-04-19 08:00:00+00:00,10.88,10.88,20.97,14.23
2020-04-19 09:00:00+00:00,8.39,8.39,17.79,14.51
2020-04-19 10:00:00+00:00,9.21,9.21,16.0,14.71
2020-04-19 11:00:00+00:00,0.03,0.03,10.0,15.01
2020-04-19 12:00:00+00:00,-18.5,-16.52,5.01,14.71
2020-04-19 13:00:00+00:00,-26.0,-20.4,8.2,12.66
2020-04-19 14:00:00+00:00,-11.84,-10.08,13.9,8.0
2020-04-19 15:00:00+00:00,4.99,4.99,20.29,5.33
2020-04-19 16:00:00+00:00,11.2,11.2,30.0,11.2
2020-04-19 17:00:00+00:00,15.42,9.93,35.74,9.93
2020-04-19 18:00:00+00:00,15.59,11.8,46.49,11.8
2020-04-19 19:00:00+00:00,12.73,12.73,40.0,14.11
2020-04-19 20:00:00+00:00,12.34,13.43,35.74,14.11
2020-04-19 21:00:00+00:00,10.19,10.19,29.52,12.11
2020-04-19 22:00:00+00:00,4.43,4.43,26.04,5.95
2020-04-19 23:00:00+00:00,4.38,4.38,25.0,5.05
2020-04-20 00:00:00+00:00,3.69,3.69,22.0,4.0
2020-04-20 01:00:00+00:00,0.66,0.66,20.55,4.0
2020-04-20 02:00:00+00:00,0.03,0.03,22.0,3.97
2020-04-20 03:00:00+00:00,4.78,4.77,22.99,5.0
2020-04-20 04:00:00+00:00,18.0,9.16,26.15,10.81
2020-04-20 05:00:00+00:00,22.82,12.77,29.0,12.81
2020-04-20 06:00:00+00:00,22.93,15.0,36.9,15.0
2020-04-20 07:00:00+00:00,16.07,13.97,38.0,13.97
2020-04-20 08:00:00+00:00,11.72,12.02,41.08,12.02
2020-04-20 09:00:00+00:00,5.46,6.91,41.97,9.95
2020-04-20 10:00:00+00:00,-4.98,1.54,38.8,13.0
2020-04-20 11:00:00+00:00,-29.7,-0.09,36.0,13.51
2020-04-20 12:00:00+00:00,-44.25,-22.96,36.16,12.99
2020-04-20 13:00:00+00:00,-39.49,-23.12,36.89,10.27
2020-04-20 14:00:00+00:00,-23.71,-14.63,36.21,9.1
2020-04-20 15:00:00+00:00,4.01,4.01,31.0,11.74
2020-04-20 16:00:00+00:00,16.38,14.23,26.44,14.23
2020-04-20 17:00:00+00:00,17.81,15.02,33.0,15.02
2020-04-20 18:00:00+00:00,18.38,15.81,36.9,15.81
2020-04-20 19:00:00+00:00,14.05,14.05,33.6,18.33
2020-04-20 20:00:00+00:00,10.28,13.39,26.22,16.0
2020-04-20 21:00:00+00:00,4.85,7.9,20.58,14.33
2020-04-20 22:00:00+00:00,4.65,6.31,20.22,10.1
2020-04-20 23:00:00+00:00,4.31,4.35,14.79,9.0
2020-04-21 00:00:00+00:00,3.69,3.73,14.78,8.0
2020-04-21 01:00:00+00:00,-0.59,0.04,14.77,8.0
2020-04-21 02:00:00+00:00,3.72,3.72,14.77,7.66
2020-04-21 03:00:00+00:00,4.73,4.73,16.3,8.0
2020-04-21 04:00:00+00:00,10.0,9.8,22.89,9.8
2020-04-21 05:00:00+00:00,16.13,11.43,29.79,11.43
2020-04-21 06:00:00+00:00,16.52,11.17,32.15,11.17
2020-04-21 07:00:00+00:00,7.92,8.33,34.08,9.99
2020-04-21 08:00:00+00:00,-19.21,-8.65,34.52,9.87
2020-04-21 09:00:00+00:00,-69.05,-3.33,31.08,9.99
2020-04-21 10:00:00+00:00,-79.74,0.01,30.71,9.97
2020-04-21 11:00:00+00:00,-80.09,-0.92,28.15,9.99
2020-04-21 12:00:00+00:00,-83.94,-3.99,28.15,9.0
2020-04-21 13:00:00+00:00,-80.02,-8.44,28.19,7.57
2020-04-21 14:00:00+00:00,-78.09,-0.09,28.7,5.0
2020-04-21 15:00:00+00:00,-23.12,0.07,28.7,5.0
2020-04-21 16:00:00+00:00,5.53,8.0,30.71,8.0
2020-04-21 17:00:00+00:00,10.99,10.99,38.67,10.99
2020-04-21 18:00:00+00:00,10.99,10.99,41.9,10.99
2020-04-21 19:00:00+00:00,11.17,11.17,35.0,11.17
2020-04-21 20:00:00+00:00,7.6,10.99,30.71,10.99
2020-04-21 21:00:00+00:00,8.31,9.99,26.15,9.99
2020-04-21 22:00:00+00:00,4.39,4.64,28.38,4.64
2020-04-21 23:00:00+00:00,4.12,4.12,26.38,4.12
2020-04-22 00:00:00+00:00,3.5,3.5,22.56,3.5
2020-04-22 01:00:00+00:00,4.14,4.14,20.0,4.14
2020-04-22 02:00:00+00:00,4.57,4.57,19.64,4.57
2020-04-22 03:00:00+00:00,6.0,6.0,26.3,6.0
2020-04-22 04:00:00+00:00,14.92,8.0,30.83,8.0
2020-04-22 05:00:00+00:00,23.39,8.49,34.38,8.49
2020-04-22 06:00:00+00:00,19.81,11.64,36.0,11.64
2020-04-22 07:00:00+00:00,10.57,10.57,38.75,10.57
2020-04-22 08:00:00+00:00,6.77,6.77,38.75,6.77
2020-04-22 09:00:00+00:00,6.1,6.1,37.8,6.1
2020-04-22 10:00:00+00:00,-0.56,5.62,33.54,7.9
2020-04-22 11:00:00+00:00,-24.97,3.14,32.02,8.4
2020-04-22 12:00:00+00:00,-29.98,-5.72,32.37,8.49
2020-04-22 13:00:00+00:00,-5.76,-0.78,32.71,8.0
2020-04-22 14:00:00+00:00,4.07,4.07,34.07,7.5
2020-04-22 15:00:00+00:00,8.59,8.59,33.1,8.59
2020-04-22 16:00:00+00:00,18.05,12.14,33.04,12.14
2020-04-22 17:00:00+00:00,24.57,18.85,39.38,18.85
2020-04-22 18:00:00+00:00,25.54,20.03,40.0,20.03
2020-04-22 19:00:00+00:00,22.19,22.19,34.77,22.19
2020-04-22 20:00:00+00:00,20.01,20.01,30.0,20.01
2020-04-22 21:00:00+00:00,19.0,19.0,29.0,19.0
2020-04-22 22:00:00+00:00,20.1,20.1,25.51,20.1
2020-04-22 23:00:00+00:00,19.68,18.61,19.68,18.61
2020-04-23 00:00:00+00:00,18.38,16.11,18.3,16.11
2020-04-23 01:00:00+00:00,20.07,13.49,18.3,13.49
2020-04-23 02:00:00+00:00,20.6,12.69,18.5,12.69
2020-04-23 03:00:00+00:00,22.34,14.01,20.72,14.01
2020-04-23 04:00:00+00:00,33.7,14.55,25.59,14.55
2020-04-23 05:00:00+00:00,42.03,16.16,29.55,16.16
2020-04-23 06:00:00+00:00,38.48,19.02,29.91,19.02
2020-04-23 07:00:00+00:00,23.72,20.01,28.22,20.01
2020-04-23 08:00:00+00:00,18.18,18.18,27.05,18.18
2020-04-23 09:00:00+00:00,17.4,17.4,25.33,17.4
2020-04-23 10:00:00+00:00,16.95,16.95,23.14,16.95
2020-04-23 11:00:00+00:00,16.63,16.63,20.92,16.63
2020-04-23 12:00:00+00:00,14.95,14.95,23.0,14.95
2020-04-23 13:00:00+00:00,14.97,14.97,23.13,14.97
2020-04-23 14:00:00+00:00,18.11,14.79,25.57,14.79
2020-04-23 15:00:00+00:00,25.07,16.73,26.04,16.73
2020-04-23 16:00:00+00:00,34.51,18.85,29.63,18.85
2020-04-23 17:00:00+00:00,58.95,21.33,36.62,21.33
2020-04-23 18:00:00+00:00,69.68,22.4,38.7,22.4
2020-04-23 19:00:00+00:00,38.62,23.94,33.72,23.94
2020-04-23 20:00:00+00:00,34.43,22.31,30.9,22.31
2020-04-23 21:00:00+00:00,28.6,21.9,27.35,21.9
2020-04-23 22:00:00+00:00,23.87,23.87,26.75,23.87
2020-04-23 23:00:00+00:00,21.63,21.63,23.44,21.63
2020-04-24 00:00:00+00:00,21.54,20.65,23.0,20.65
2020-04-24 01:00:00+00:00,21.54,18.69,21.54,18.69
2020-04-24 02:00:00+00:00,20.93,17.01,23.0,17.01
2020-04-24 03:00:00+00:00,22.0,16.57,26.65,16.57
2020-04-24 04:00:00+00:00,26.69,19.18,29.9,19.18
2020-04-24 05:00:00+00:00,35.85,20.52,33.3,20.52
2020-04-24 06:00:00+00:00,31.0,21.09,36.0,21.09
2020-04-24 07:00:00+00:00,21.84,21.84,31.63,21.84
2020-04-24 08:00:00+00:00,20.0,20.0,27.06,20.0
2020-04-24 09:00:00+00:00,18.45,18.45,23.94,18.45
2020-04-24 10:00:00+00:00,16.15,16.15,22.5,16.15
2020-04-24 11:00:00+00:00,14.55,14.55,20.0,15.0
2020-04-24 12:00:00+00:00,12.02,12.02,20.5,14.1
2020-04-24 13:00:00+00:00,10.0,10.0,22.5,10.0
2020-04-24 14:00:00+00:00,11.81,11.81,23.82,11.81
2020-04-24 15:00:00+00:00,15.62,15.62,24.91,15.62
2020-04-24 16:00:00+00:00,19.97,19.97,28.68,19.97
2020-04-24 17:00:00+00:00,22.27,20.44,36.0,20.44
2020-04-24 18:00:00+00:00,22.5,22.5,38.03,22.5
2020-04-24 19:00:00+00:00,21.98,23.08,31.8,23.08
2020-04-24 20:00:00+00:00,23.0,23.0,26.52,23.0
2020-04-24 21:00:00+00:00,20.4,20.52,25.51,20.52
2020-04-24 22:00:00+00:00,12.9,16.25,25.95,16.25
2020-04-24 23:00:00+00:00,9.07,15.0,20.39,15.0
2020-04-25 00:00:00+00:00,12.61,15.59,18.51,15.59
2020-04-25 01:00:00+00:00,14.42,14.42,17.49,14.42
2020-04-25 02:00:00+00:00,14.48,14.48,14.48,14.48
2020-04-25 03:00:00+00:00,14.03,14.03,14.03,16.25
2020-04-25 04:00:00+00:00,14.88,14.0,14.0,17.5
2020-04-25 05:00:00+00:00,15.09,15.09,14.0,15.68
2020-04-25 06:00:00+00:00,18.7,14.17,10.0,14.17
2020-04-25 07:00:00+00:00,16.63,16.6,10.0,16.6
2020-04-25 08:00:00+00:00,16.03,16.03,6.0,16.33
2020-04-25 09:00:00+00:00,16.3,16.3,4.99,19.53
2020-04-25 10:00:00+00:00,15.08,15.08,4.9,20.64
2020-04-25 11:00:00+00:00,12.25,12.25,2.49,21.33
2020-04-25 12:00:00+00:00,7.76,7.76,0.11,21.2
2020-04-25 13:00:00+00:00,7.99,7.99,0.99,17.29
2020-04-25 14:00:00+00:00,10.07,10.07,4.9,14.12
2020-04-25 15:00:00+00:00,16.62,13.3,8.0,14.01
2020-04-25 16:00:00+00:00,23.51,16.21,16.21,16.21
2020-04-25 17:00:00+00:00,26.7,19.53,25.5,19.53
2020-04-25 18:00:00+00:00,32.0,20.51,30.72,20.51
2020-04-25 19:00:00+00:00,29.77,22.7,29.17,22.7
2020-04-25 20:00:00+00:00,25.69,22.65,25.4,22.65
2020-04-25 21:00:00+00:00,22.11,21.23,22.0,21.23
2020-04-25 22:00:00+00:00,22.3,16.23,27.0,16.23
2020-04-25 23:00:00+00:00,19.79,15.76,20.0,15.76
2020-04-26 00:00:00+00:00,20.76,14.55,20.0,14.55
2020-04-26 01:00:00+00:00,21.06,12.42,20.0,12.42
2020-04-26 02:00:00+00:00,22.23,11.92,20.93,11.92
2020-04-26 03:00:00+00:00,21.95,11.8,20.92,11.8
2020-04-26 04:00:00+00:00,18.81,12.0,20.0,12.0
2020-04-26 05:00:00+00:00,18.09,11.99,23.37,11.99
2020-04-26 06:00:00+00:00,16.06,12.12,21.42,12.12
2020-04-26 07:00:00+00:00,15.01,12.42,20.0,12.42
2020-04-26 08:00:00+00:00,13.0,13.0,17.12,13.0
2020-04-26 09:00:00+00:00,14.38,14.38,16.0,14.38
2020-04-26 10:00:00+00:00,15.0,15.0,15.35,15.0
2020-04-26 11:00:00+00:00,11.9,11.9,11.9,16.23
2020-04-26 12:00:00+00:00,5.56,5.56,10.0,15.01
2020-04-26 13:00:00+00:00,6.93,6.93,10.0,12.0
2020-04-26 14:00:00+00:00,12.42,12.42,18.06,12.42
2020-04-26 15:00:00+00:00,16.15,12.42,20.1,12.42
2020-04-26 16:00:00+00:00,24.82,14.0,26.6,14.0
2020-04-26 17:00:00+00:00,27.97,17.07,30.0,17.07
2020-04-26 18:00:00+00:00,31.84,19.46,36.98,19.46
2020-04-26 19:00:00+00:00,27.49,24.1,36.85,24.1
2020-04-26 20:00:00+00:00,26.06,25.15,31.0,25.15
2020-04-26 21:00:00+00:00,23.76,23.76,28.56,23.76
2020-04-26 22:00:00+00:00,20.84,20.84,28.87,20.84
2020-04-26 23:00:00+00:00,21.11,20.23,25.01,20.23
2020-04-27 00:00:00+00:00,19.08,18.44,24.91,18.44
2020-04-27 01:00:00+00:00,19.34,16.89,24.8,16.89
2020-04-27 02:00:00+00:00,20.23,13.64,24.8,13.64
2020-04-27 03:00:00+00:00,21.61,16.08,24.8,16.08
2020-04-27 04:00:00+00:00,25.95,19.73,25.95,19.73
2020-04-27 05:00:00+00:00,28.0,20.62,32.44,20.62
2020-04-27 06:00:00+00:00,25.9,20.58,40.71,20.58
2020-04-27 07:00:00+00:00,21.99,21.99,37.5,21.99
2020-04-27 08:00:00+00:00,21.17,20.3,32.13,20.3
2020-04-27 09:00:00+00:00,20.64,20.64,30.3,20.64
2020-04-27 10:00:00+00:00,21.92,21.49,29.97,21.49
2020-04-27 11:00:00+00:00,20.39,20.39,29.53,20.39
2020-04-27 12:00:00+00:00,19.85,19.85,30.0,19.85
2020-04-27 13:00:00+00:00,18.42,18.31,30.0,18.31
2020-04-27 14:00:00+00:00,18.4,18.4,30.3,18.4
2020-04-27 15:00:00+00:00,24.92,18.26,29.83,18.26
2020-04-27 16:00:00+00:00,32.96,20.0,30.9,20.0
2020-04-27 17:00:00+00:00,48.31,21.4,37.08,21.4
2020-04-27 18:00:00+00:00,45.56,21.7,37.5,21.7
2020-04-27 19:00:00+00:00,38.56,24.1,35.0,24.1
2020-04-27 20:00:00+00:00,32.1,23.56,30.0,23.56
2020-04-27 21:00:00+00:00,24.74,22.29,24.74,22.29
2020-04-27 22:00:00+00:00,22.21,21.74,22.21,21.74
2020-04-27 23:00:00+00:00,20.27,20.02,20.27,20.02
2020-04-28 00:00:00+00:00,20.42,15.85,21.0,15.85
2020-04-28 01:00:00+00:00,20.16,13.8,20.16,13.8
2020-04-28 02:00:00+00:00,20.61,13.06,20.61,13.06
2020-04-28 03:00:00+00:00,21.94,13.0,21.94,13.0
2020-04-28 04:00:00+00:00,25.94,14.24,26.5,14.24
2020-04-28 05:00:00+00:00,27.94,17.52,29.0,17.52
2020-04-28 06:00:00+00:00,28.72,20.0,29.24,20.0
2020-04-28 07:00:00+00:00,27.95,21.2,27.5,21.2
2020-04-28 08:00:00+00:00,26.16,21.19,26.16,21.19
2020-04-28 09:00:00+00:00,25.83,21.87,25.83,21.87
2020-04-28 10:00:00+00:00,24.93,24.93,24.93,22.5
2020-04-28 11:00:00+00:00,24.06,21.87,24.06,21.87
2020-04-28 12:00:00+00:00,24.89,20.64,24.89,20.64
2020-04-28 13:00:00+00:00,24.85,16.27,24.85,16.27
2020-04-28 14:00:00+00:00,24.81,13.25,24.81,13.25
2020-04-28 15:00:00+00:00,27.18,12.21,26.0,12.21
2020-04-28 16:00:00+00:00,28.74,15.0,28.23,15.0
2020-04-28 17:00:00+00:00,31.28,19.9,30.0,19.9
2020-04-28 18:00:00+00:00,29.99,21.45,32.0,21.45
2020-04-28 19:00:00+00:00,27.44,24.56,29.24,24.56
2020-04-28 20:00:00+00:00,24.09,24.09,24.59,24.09
2020-04-28 21:00:00+00:00,21.03,21.03,21.03,21.03
2020-04-28 22:00:00+00:00,19.04,19.04,19.04,15.5
2020-04-28 23:00:00+00:00,17.58,12.61,15.9,11.5
2020-04-29 00:00:00+00:00,17.09,10.8,15.9,10.8
2020-04-29 01:00:00+00:00,17.11,10.62,15.9,10.62
2020-04-29 02:00:00+00:00,18.04,10.0,15.8,10.0
2020-04-29 03:00:00+00:00,20.91,10.7,19.66,10.7
2020-04-29 04:00:00+00:00,24.28,11.0,23.22,11.0
2020-04-29 05:00:00+00:00,27.09,12.72,25.2,12.72
2020-04-29 06:00:00+00:00,30.57,14.05,25.54,14.05
2020-04-29 07:00:00+00:00,30.24,13.61,23.37,13.61
2020-04-29 08:00:00+00:00,27.98,11.63,20.39,11.0
2020-04-29 09:00:00+00:00,26.0,14.69,20.0,10.5
2020-04-29 10:00:00+00:00,23.49,17.93,19.01,10.0
2020-04-29 11:00:00+00:00,19.08,10.5,18.3,10.22
2020-04-29 12:00:00+00:00,18.0,7.57,18.0,7.57
2020-04-29 13:00:00+00:00,17.7,5.95,17.7,5.95
2020-04-29 14:00:00+00:00,19.01,9.28,18.0,5.69
2020-04-29 15:00:00+00:00,21.59,9.46,20.0,5.95
2020-04-29 16:00:00+00:00,26.46,11.05,23.74,7.4
2020-04-29 17:00:00+00:00,28.7,20.71,27.31,9.8
2020-04-29 18:00:00+00:00,30.85,12.0,32.79,12.0
2020-04-29 19:00:00+00:00,27.81,14.0,27.81,14.0
2020-04-29 20:00:00+00:00,23.69,15.58,24.87,15.0
2020-04-29 21:00:00+00:00,20.96,20.96,20.96,11.0
2020-04-29 22:00:00+00:00,17.55,9.99,17.55,9.99
2020-04-29 23:00:00+00:00,15.57,7.5,15.57,7.5
2020-04-30 00:00:00+00:00,14.05,5.72,13.82,5.72
2020-04-30 01:00:00+00:00,13.64,5.54,13.64,5.54
2020-04-30 02:00:00+00:00,13.84,5.3,13.84,5.3
2020-04-30 03:00:00+00:00,17.4,5.3,17.4,5.3
2020-04-30 04:00:00+00:00,21.35,5.54,21.35,5.54
2020-04-30 05:00:00+00:00,24.97,9.45,25.0,9.45
2020-04-30 06:00:00+00:00,25.11,8.69,27.64,8.69
2020-04-30 07:00:00+00:00,23.46,10.23,27.52,10.23
2020-04-30 08:00:00+00:00,21.89,6.0,31.91,6.0
2020-04-30 09:00:00+00:00,21.02,6.66,32.75,6.66
2020-04-30 10:00:00+00:00,14.81,11.23,30.16,9.9
2020-04-30 11:00:00+00:00,9.25,8.46,31.99,8.46
2020-04-30 12:00:00+00:00,10.22,5.51,32.75,5.51
2020-04-30 13:00:00+00:00,13.45,5.54,32.3,5.54
2020-04-30 14:00:00+00:00,17.75,8.84,30.01,5.54
2020-04-30 15:00:00+00:00,23.41,9.62,27.6,5.6
2020-04-30 16:00:00+00:00,27.13,6.0,27.13,6.0
2020-04-30 17:00:00+00:00,34.74,6.85,31.0,6.85
2020-04-30 18:00:00+00:00,34.66,8.06,36.0,8.06
2020-04-30 19:00:00+00:00,29.02,10.2,28.97,10.2
2020-04-30 20:00:00+00:00,22.04,10.4,22.87,10.4
2020-04-30 21:00:00+00:00,13.77,12.04,19.5,12.04
2020-04-30 22:00:00+00:00,5.5,5.5,19.0,5.5
2020-04-30 23:00:00+00:00,5.35,5.35,18.99,5.35
2020-05-01 00:00:00+00:00,3.82,4.0,15.64,4.0
2020-05-01 01:00:00+00:00,2.63,3.0,14.0,3.0
2020-05-01 02:00:00+00:00,1.56,2.2,10.0,2.2
2020-05-01 03:00:00+00:00,2.46,2.46,8.0,2.46
2020-05-01 04:00:00+00:00,2.54,3.0,6.0,3.0
2020-05-01 05:00:00+00:00,1.5,2.3,6.0,2.3
2020-05-01 06:00:00+00:00,-1.57,2.46,6.01,2.46
2020-05-01 07:00:00+00:00,-2.43,3.09,5.0,3.01
2020-05-01 08:00:00+00:00,-2.89,3.46,5.0,3.01
2020-05-01 09:00:00+00:00,-2.47,2.99,3.99,2.99
2020-05-01 10:00:00+00:00,0.35,5.0,5.0,4.0
2020-05-01 11:00:00+00:00,-2.04,2.01,2.01,2.01
2020-05-01 12:00:00+00:00,-2.06,1.7,1.7,1.7
2020-05-01 13:00:00+00:00,-0.04,1.02,1.02,1.02
2020-05-01 14:00:00+00:00,1.95,1.95,4.9,1.95
2020-05-01 15:00:00+00:00,7.88,5.04,7.95,1.95
2020-05-01 16:00:00+00:00,18.99,11.0,11.0,3.0
2020-05-01 17:00:00+00:00,23.5,5.5,20.0,5.5
2020-05-01 18:00:00+00:00,28.43,8.69,25.59,8.69
2020-05-01 19:00:00+00:00,26.88,14.61,25.0,14.61
2020-05-01 20:00:00+00:00,20.91,19.0,19.0,15.39
2020-05-01 21:00:00+00:00,16.0,16.0,16.0,12.01
2020-05-01 22:00:00+00:00,12.2,12.2,12.2,12.2
2020-05-01 23:00:00+00:00,10.0,10.0,10.0,10.0
2020-05-02 00:00:00+00:00,10.0,10.0,10.0,10.0
2020-05-02 01:00:00+00:00,8.0,8.0,8.0,8.0
2020-05-02 02:00:00+00:00,8.0,8.0,8.0,8.0
2020-05-02 03:00:00+00:00,8.0,8.0,8.0,8.0
2020-05-02 04:00:00+00:00,7.2,7.2,8.0,7.2
2020-05-02 05:00:00+00:00,8.0,8.0,10.0,8.0
2020-05-02 06:00:00+00:00,10.3,10.3,10.3,10.3
2020-05-02 07:00:00+00:00,10.55,10.55,10.55,10.55
2020-05-02 08:00:00+00:00,10.7,10.7,10.7,10.7
2020-05-02 09:00:00+00:00,11.28,11.28,10.0,11.28
2020-05-02 10:00:00+00:00,10.01,10.01,10.0,10.01
2020-05-02 11:00:00+00:00,7.35,7.35,7.35,7.35
2020-05-02 12:00:00+00:00,5.65,5.65,5.65,6.95
2020-05-02 13:00:00+00:00,5.25,5.25,5.25,5.25
2020-05-02 14:00:00+00:00,5.66,5.66,10.0,5.66
2020-05-02 15:00:00+00:00,8.5,8.5,17.11,8.5
2020-05-02 16:00:00+00:00,17.93,12.0,26.14,12.0
2020-05-02 17:00:00+00:00,25.51,15.0,33.0,15.0
2020-05-02 18:00:00+00:00,28.04,18.0,34.94,18.0
2020-05-02 19:00:00+00:00,26.37,23.51,33.0,23.51
2020-05-02 20:00:00+00:00,24.38,24.38,25.0,24.38
2020-05-02 21:00:00+00:00,20.49,20.49,23.49,20.49
2020-05-02 22:00:00+00:00,18.0,18.0,22.18,18.0
2020-05-02 23:00:00+00:00,13.76,13.76,16.0,15.34
2020-05-03 00:00:00+00:00,11.44,11.44,15.0,15.34
2020-05-03 01:00:00+00:00,11.15,11.15,15.0,15.13
2020-05-03 02:00:00+00:00,11.82,8.5,14.0,15.17
2020-05-03 03:00:00+00:00,13.37,6.81,14.0,15.17
2020-05-03 04:00:00+00:00,11.56,10.13,14.0,15.13
2020-05-03 05:00:00+00:00,10.94,9.0,10.94,13.25
2020-05-03 06:00:00+00:00,10.0,10.0,10.0,11.4
2020-05-03 07:00:00+00:00,9.4,9.4,9.4,11.0
2020-05-03 08:00:00+00:00,9.7,9.7,9.7,10.85
2020-05-03 09:00:00+00:00,10.0,10.0,10.0,11.0
2020-05-03 10:00:00+00:00,10.0,10.0,10.0,11.4
2020-05-03 11:00:00+00:00,7.06,7.06,6.0,12.0
2020-05-03 12:00:00+00:00,5.84,5.84,5.0,12.0
2020-05-03 13:00:00+00:00,5.57,5.57,4.9,8.0
2020-05-03 14:00:00+00:00,7.14,7.14,7.14,7.65
2020-05-03 15:00:00+00:00,10.21,10.21,10.21,10.21
2020-05-03 16:00:00+00:00,20.05,12.0,18.0,12.0
2020-05-03 17:00:00+00:00,24.97,15.34,26.41,15.34
2020-05-03 18:00:00+00:00,28.69,18.59,32.0,18.59
2020-05-03 19:00:00+00:00,28.96,21.68,29.01,21.68
2020-05-03 20:00:00+00:00,25.37,23.01,24.98,23.01
2020-05-03 21:00:00+00:00,22.33,21.0,21.0,21.0
2020-05-03 22:00:00+00:00,22.2,21.68,22.85,21.68
2020-05-03 23:00:00+00:00,20.46,17.97,22.0,17.97
2020-05-04 00:00:00+00:00,21.86,14.87,21.86,14.87
2020-05-04 01:00:00+00:00,20.7,14.07,20.7,14.07
2020-05-04 02:00:00+00:00,20.14,12.67,20.14,12.67
2020-05-04 03:00:00+00:00,22.99,13.3,22.99,13.3
2020-05-04 04:00:00+00:00,34.05,14.3,30.96,14.3
2020-05-04 05:00:00+00:00,48.53,16.36,36.74,16.36
2020-05-04 06:00:00+00:00,55.13,17.97,39.17,17.97
2020-05-04 07:00:00+00:00,40.04,18.52,38.0,18.52
2020-05-04 08:00:00+00:00,27.86,18.13,30.35,18.13
2020-05-04 09:00:00+00:00,25.07,18.45,26.36,18.45
2020-05-04 10:00:00+00:00,22.96,22.92,22.96,17.4
2020-05-04 11:00:00+00:00,20.74,16.37,22.9,16.37
2020-05-04 12:00:00+00:00,19.02,14.0,25.14,14.0
2020-05-04 13:00:00+00:00,19.58,11.48,27.28,11.48
2020-05-04 14:00:00+00:00,19.81,11.27,25.53,11.27
2020-05-04 15:00:00+00:00,22.39,10.5,29.12,10.5
2020-05-04 16:00:00+00:00,24.24,13.24,34.34,13.24
2020-05-04 17:00:00+00:00,27.92,16.95,43.21,14.87
2020-05-04 18:00:00+00:00,28.97,17.31,44.6,17.31
2020-05-04 19:00:00+00:00,25.99,20.37,43.96,20.37
2020-05-04 20:00:00+00:00,22.51,22.51,34.34,22.51
2020-05-04 21:00:00+00:00,19.89,19.89,27.55,19.89
2020-05-04 22:00:00+00:00,18.14,16.0,25.86,16.0
2020-05-04 23:00:00+00:00,17.99,14.29,23.06,14.29
2020-05-05 00:00:00+00:00,17.2,14.27,21.89,14.27
2020-05-05 01:00:00+00:00,18.05,14.29,20.0,14.29
2020-05-05 02:00:00+00:00,18.07,14.29,19.5,14.29
2020-05-05 03:00:00+00:00,20.08,15.0,20.08,15.0
2020-05-05 04:00:00+00:00,23.2,12.93,26.41,14.5
2020-05-05 05:00:00+00:00,27.61,15.01,31.56,15.5
2020-05-05 06:00:00+00:00,26.06,18.47,31.79,18.47
2020-05-05 07:00:00+00:00,22.35,20.04,27.9,20.04
2020-05-05 08:00:00+00:00,19.92,19.92,25.0,19.92
2020-05-05 09:00:00+00:00,21.02,19.59,24.3,19.59
