,iso3,ICEDEU3,CO1COMDTY,GASEUEQUITY,WK2COMBCOMDTY,agg_genGAS,agg_genCOALGAS,agg_genSUN,agg_genOIL,agg_genNUC,agg_genBIO,agg_genWINDOFFSHORE,agg_genWINDONSHORE,agg_genHYDROSTORAGE,agg_genHYDRORIVER,mean_ELECTRICITYPRICES,max_ELECTRICITYPRICES,CCI,EPU,WIP
2021-06-01,FR,52.32,57.42663,21.37,5.77945,9681.0,0.0,8272.0,166.0,5007.0,429.0,0.0,6531.0,1704.0,1330.0,68.44458333333334,87.1,101.0635,192.4976806640625,137.63156641044188
2021-06-01,IT,52.32,57.42663,21.37,5.77945,9681.0,0.0,8272.0,166.0,5007.0,429.0,0.0,6531.0,1704.0,1330.0,73.78583333333334,95.0,,104.80567169189452,137.63156641044188
2021-06-01,ES,52.32,57.42663,21.37,5.77945,9681.0,0.0,8272.0,166.0,5007.0,429.0,0.0,6531.0,1704.0,1330.0,,,,124.2628936767578,137.63156641044188
2021-06-01,UK,52.32,57.42663,21.37,5.77945,9681.0,0.0,8272.0,166.0,5007.0,429.0,0.0,6531.0,1704.0,1330.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-01,EU,52.32,57.42663,21.37,5.77945,9681.0,0.0,8272.0,166.0,5007.0,429.0,0.0,6531.0,1704.0,1330.0,,,,92.59265899658205,137.63156641044188
2021-06-01,OECD,52.32,57.42663,21.37,5.77945,9681.0,0.0,8272.0,166.0,5007.0,429.0,0.0,6531.0,1704.0,1330.0,,,101.1577,,137.63156641044188
2021-06-02,DE,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,66.085,83.34,102.9521,152.6149444580078,137.63156641044188
2021-06-02,FR,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,65.60041666666667,83.34,101.0635,192.4976806640625,137.63156641044188
2021-06-02,IT,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,67.26125,83.34,,104.80567169189452,137.63156641044188
2021-06-02,ES,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,,,,124.2628936767578,137.63156641044188
2021-06-02,UK,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-02,EU,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,,,,92.59265899658205,137.63156641044188
2021-06-02,OECD,51.32,58.42614,21.42,5.79143,10460.0,0.0,10719.0,158.0,5007.0,435.0,0.0,5072.0,1568.0,1231.0,,,101.1577,,137.63156641044188
2021-06-03,DE,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,62.6875,82.03,102.9521,152.6149444580078,137.63156641044188
2021-06-03,FR,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,66.02916666666667,82.03,101.0635,192.4976806640625,137.63156641044188
2021-06-03,IT,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,73.30291666666666,98.1,,104.80567169189452,137.63156641044188
2021-06-03,ES,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,,,,124.2628936767578,137.63156641044188
2021-06-03,UK,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-03,EU,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,,,,92.59265899658205,137.63156641044188
2021-06-03,OECD,50.17,58.83663,21.41,5.74257,8916.0,0.0,10149.0,151.0,5005.0,427.0,0.0,8481.0,1266.0,1242.0,,,101.1577,,137.63156641044188
2021-06-04,DE,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,72.24625,85.9,102.9521,152.6149444580078,137.63156641044188
2021-06-04,FR,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,72.36958333333332,85.9,101.0635,192.4976806640625,137.63156641044188
2021-06-04,IT,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,77.96083333333333,88.6,,104.80567169189452,137.63156641044188
2021-06-04,ES,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,,,,124.2628936767578,137.63156641044188
2021-06-04,UK,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-04,EU,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,,,,92.59265899658205,137.63156641044188
2021-06-04,OECD,49.9,59.1152,21.46,5.81778,8853.0,0.0,8965.0,142.0,5008.0,429.0,0.0,7123.0,1390.0,1229.0,,,101.1577,,137.63156641044188
2021-06-05,DE,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,61.59291666666667,76.01,102.9521,152.6149444580078,137.63156641044188
2021-06-05,FR,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,62.46333333333333,76.01,101.0635,192.4976806640625,137.63156641044188
2021-06-05,IT,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,67.17625,77.0,,104.80567169189452,137.63156641044188
2021-06-05,ES,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,,,,124.2628936767578,137.63156641044188
2021-06-05,UK,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-05,EU,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,,,,92.59265899658205,137.63156641044188
2021-06-05,OECD,,,,,7335.0,0.0,7442.0,86.0,5013.0,448.0,0.0,6315.0,1307.0,1240.0,,,101.1577,,137.63156641044188
2021-06-06,DE,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,59.822916666666664,80.1,102.9521,152.6149444580078,137.63156641044188
2021-06-06,FR,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,57.624583333333334,80.1,101.0635,192.4976806640625,137.63156641044188
2021-06-06,IT,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,66.98916666666666,85.57,,104.80567169189452,137.63156641044188
2021-06-06,ES,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,,,,124.2628936767578,137.63156641044188
2021-06-06,UK,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-06,EU,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,,,,92.59265899658205,137.63156641044188
2021-06-06,OECD,,,,,6780.0,0.0,10822.0,78.0,5018.0,458.0,0.0,7027.0,1284.0,1164.0,,,101.1577,,137.63156641044188
2021-06-07,DE,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,77.72708333333334,90.0,102.9521,152.6149444580078,137.63156641044188
2021-06-07,FR,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,77.72708333333334,90.0,101.0635,192.4976806640625,137.63156641044188
2021-06-07,IT,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,78.1575,90.0,,104.80567169189452,137.63156641044188
2021-06-07,ES,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,,,,124.2628936767578,137.63156641044188
2021-06-07,UK,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-07,EU,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,,,,92.59265899658205,137.63156641044188
2021-06-07,OECD,51.38,58.62239,21.6,5.79131,9043.0,0.0,11110.0,143.0,5016.0,458.0,0.0,6711.0,1539.0,1170.0,,,101.1577,,137.63156641044188
2021-06-08,DE,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,76.87708333333333,99.32,102.9521,152.6149444580078,137.63156641044188
2021-06-08,FR,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,76.135,93.85,101.0635,192.4976806640625,137.63156641044188
2021-06-08,IT,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,77.17625,93.85,,104.80567169189452,137.63156641044188
2021-06-08,ES,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,,,,124.2628936767578,137.63156641044188
2021-06-08,UK,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-08,EU,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,,,,92.59265899658205,137.63156641044188
2021-06-08,OECD,52.08,59.30366,21.67,5.82403,9246.0,0.0,10922.0,127.0,5005.0,409.0,0.0,6742.0,2044.0,1138.0,,,101.1577,,137.63156641044188
2021-06-09,DE,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,77.43416666666667,98.51,102.9521,152.6149444580078,137.63156641044188
2021-06-09,FR,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,76.26666666666667,88.11,101.0635,192.4976806640625,137.63156641044188
2021-06-09,IT,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,76.53,88.11,,104.80567169189452,137.63156641044188
2021-06-09,ES,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,,,,124.2628936767578,137.63156641044188
2021-06-09,UK,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-09,EU,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,,,,92.59265899658205,137.63156641044188
2021-06-09,OECD,53.42,59.3134,21.75,5.8065,8609.0,0.0,10697.0,152.0,4992.0,412.0,0.0,7626.0,1386.0,1075.0,,,101.1577,,137.63156641044188
2021-06-10,DE,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,79.05583333333333,97.19,102.9521,152.6149444580078,137.63156641044188
2021-06-10,FR,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,78.41041666666666,92.5,101.0635,192.4976806640625,137.63156641044188
2021-06-10,IT,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,83.0275,96.11,,104.80567169189452,137.63156641044188
2021-06-10,ES,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,,,,124.2628936767578,137.63156641044188
2021-06-10,UK,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-10,EU,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,,,,92.59265899658205,137.63156641044188
2021-06-10,OECD,53.69,59.5549,21.74,5.79166,9310.0,0.0,10906.0,157.0,4251.0,424.0,0.0,8329.0,1781.0,1098.0,,,101.1577,,137.63156641044188
2021-06-11,DE,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,77.78375,97.69,102.9521,152.6149444580078,137.63156641044188
2021-06-11,FR,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,77.21208333333333,92.26,101.0635,192.4976806640625,137.63156641044188
2021-06-11,IT,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,81.21458333333334,92.26,,104.80567169189452,137.63156641044188
2021-06-11,ES,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,,,,124.2628936767578,137.63156641044188
2021-06-11,UK,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-11,EU,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,,,,92.59265899658205,137.63156641044188
2021-06-11,OECD,52.58,60.08927,21.89,5.79483,7787.0,0.0,10743.0,167.0,4021.0,455.0,0.0,11361.0,1893.0,1149.0,,,101.1577,,137.63156641044188
2021-06-12,DE,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,34.42791666666667,65.98,102.9521,152.6149444580078,137.63156641044188
2021-06-12,FR,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,44.8375,73.81,101.0635,192.4976806640625,137.63156641044188
2021-06-12,IT,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,72.11125,82.0,,104.80567169189452,137.63156641044188
2021-06-12,ES,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,,,,124.2628936767578,137.63156641044188
2021-06-12,UK,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-12,EU,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,,,,92.59265899658205,137.63156641044188
2021-06-12,OECD,,,,,6406.0,0.0,10621.0,123.0,4398.0,457.0,0.0,8253.0,906.0,978.0,,,101.1577,,137.63156641044188
2021-06-13,DE,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,23.409583333333334,87.03,102.9521,152.6149444580078,137.63156641044188
2021-06-13,FR,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,27.065833333333334,83.54,101.0635,192.4976806640625,137.63156641044188
2021-06-13,IT,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,64.99083333333333,97.03,,104.80567169189452,137.63156641044188
2021-06-13,ES,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,,,,124.2628936767578,137.63156641044188
2021-06-13,UK,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-13,EU,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,,,,92.59265899658205,137.63156641044188
2021-06-13,OECD,,,,,8421.0,0.0,10585.0,129.0,4956.0,452.0,0.0,5790.0,1801.0,1079.0,,,101.1577,,137.63156641044188
2021-06-14,DE,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,74.98708333333333,102.28,102.9521,152.6149444580078,137.63156641044188
2021-06-14,FR,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,75.90333333333334,98.35,101.0635,192.4976806640625,137.63156641044188
2021-06-14,IT,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,76.34083333333334,98.35,,104.80567169189452,137.63156641044188
2021-06-14,ES,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,,,,124.2628936767578,137.63156641044188
2021-06-14,UK,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-14,EU,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,,,,92.59265899658205,137.63156641044188
2021-06-14,OECD,52.8,60.10559,21.86,5.721,9836.0,0.0,10658.0,165.0,4985.0,453.0,0.0,7146.0,2215.0,1059.0,,,101.1577,,137.63156641044188
2021-06-15,DE,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,82.54875,100.0,102.9521,152.6149444580078,137.63156641044188
2021-06-15,FR,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,82.46625,100.0,101.0635,192.4976806640625,137.63156641044188
2021-06-15,IT,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,83.97083333333333,100.0,,104.80567169189452,137.63156641044188
2021-06-15,ES,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,,,,124.2628936767578,137.63156641044188
2021-06-15,UK,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-15,EU,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,,,,92.59265899658205,137.63156641044188
2021-06-15,OECD,51.3,61.02771,21.89,5.61902,9912.0,0.0,7544.0,175.0,4988.0,462.0,0.0,6224.0,1893.0,1123.0,,,101.1577,,137.63156641044188
2021-06-16,DE,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,84.33375,118.05,102.9521,152.6149444580078,137.63156641044188
2021-06-16,FR,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,86.17958333333333,118.05,101.0635,192.4976806640625,137.63156641044188
2021-06-16,IT,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,90.57875,118.05,,104.80567169189452,137.63156641044188
2021-06-16,ES,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,,,,124.2628936767578,137.63156641044188
2021-06-16,UK,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-16,EU,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,,,,92.59265899658205,137.63156641044188
2021-06-16,OECD,51.24,61.38802,22.0,5.61561,11064.0,0.0,8452.0,176.0,4981.0,472.0,0.0,7093.0,2747.0,1082.0,,,101.1577,,137.63156641044188
2021-06-17,DE,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,78.02625,112.23,102.9521,152.6149444580078,137.63156641044188
2021-06-17,FR,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,82.815,112.23,101.0635,192.4976806640625,137.63156641044188
2021-06-17,IT,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,89.43875000000001,112.23,,104.80567169189452,137.63156641044188
2021-06-17,ES,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,,,,124.2628936767578,137.63156641044188
2021-06-17,UK,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-17,EU,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,,,,92.59265899658205,137.63156641044188
2021-06-17,OECD,50.81,61.43241,21.93,5.53758,11246.0,0.0,5316.0,179.0,4984.0,464.0,0.0,6268.0,2476.0,1250.0,,,101.1577,,137.63156641044188
2021-06-18,DE,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,80.52708333333334,100.02,102.9521,152.6149444580078,137.63156641044188
2021-06-18,FR,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,81.07000000000001,100.02,101.0635,192.4976806640625,137.63156641044188
2021-06-18,IT,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,86.02999999999999,100.02,,104.80567169189452,137.63156641044188
2021-06-18,ES,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,,,,124.2628936767578,137.63156641044188
2021-06-18,UK,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-18,EU,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,,,,92.59265899658205,137.63156641044188
2021-06-18,OECD,51.8,61.90316,21.78,5.70947,10532.0,0.0,6649.0,168.0,5005.0,480.0,0.0,7904.0,1837.0,1332.0,,,101.1577,,137.63156641044188
2021-06-19,DE,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,69.61458333333333,92.75,102.9521,152.6149444580078,137.63156641044188
2021-06-19,FR,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,72.67625,92.75,101.0635,192.4976806640625,137.63156641044188
2021-06-19,IT,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,74.09208333333333,92.75,,104.80567169189452,137.63156641044188
2021-06-19,ES,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,,,,124.2628936767578,137.63156641044188
2021-06-19,UK,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-19,EU,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,,,,92.59265899658205,137.63156641044188
2021-06-19,OECD,,,,,8760.0,0.0,6306.0,136.0,4998.0,477.0,0.0,7647.0,1676.0,1348.0,,,101.1577,,137.63156641044188
2021-06-20,DE,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,57.855,88.13,102.9521,152.6149444580078,137.63156641044188
2021-06-20,FR,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,57.310833333333335,88.13,101.0635,192.4976806640625,137.63156641044188
2021-06-20,IT,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,75.46791666666667,96.0,,104.80567169189452,137.63156641044188
2021-06-20,ES,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,,,,124.2628936767578,137.63156641044188
2021-06-20,UK,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-20,EU,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,,,,92.59265899658205,137.63156641044188
2021-06-20,OECD,,,,,4886.0,0.0,6364.0,107.0,4994.0,473.0,0.0,12684.0,1575.0,1247.0,,,101.1577,,137.63156641044188
2021-06-21,DE,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,78.19333333333333,94.07,102.9521,152.6149444580078,137.63156641044188
2021-06-21,FR,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,78.19333333333333,94.07,101.0635,192.4976806640625,137.63156641044188
2021-06-21,IT,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,84.77374999999999,100.0,,104.80567169189452,137.63156641044188
2021-06-21,ES,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,,,,124.2628936767578,137.63156641044188
2021-06-21,UK,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,,,101.8762,219.5001373291016,137.63156641044188
2021-06-21,EU,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,,,,92.59265899658205,137.63156641044188
2021-06-21,OECD,52.33,62.84084,21.84,5.69049,8148.0,0.0,8555.0,160.0,5002.0,469.0,0.0,8701.0,1575.0,1272.0,,,101.1577,,137.63156641044188
